value,age,year,month,period,name,type
12558.633198719652,43.666666666666664,2029,9,102,balance_appreciation,income
473.25329999999997,43.666666666666664,2029,9,102,Amanda Retirement Match,income
9465.1011,43.666666666666664,2029,9,102,Amanda,income
1893.02022,43.666666666666664,2029,9,102,Amanda_tax,expense
407.4174,43.666666666666664,2029,9,102,health insurance,expense
117.0,43.666666666666664,2029,9,102,health care,expense
75.46499999999999,43.666666666666664,2029,9,102,Amanda FERS Retirement,expense
389.99609999999996,43.666666666666664,2029,9,102,529 clara,expense
389.99609999999996,43.666666666666664,2029,9,102,529 emily,expense
292.5,43.666666666666664,2029,9,102,clara summer camp,expense
292.5,43.666666666666664,2029,9,102,emily summer camp,expense
234.0,43.666666666666664,2029,9,102,home maintanence,expense
1404.0,43.666666666666664,2029,9,102,tithe,expense
1988.9999999999998,43.666666666666664,2029,9,102,bills,expense
1988.9999999999998,43.666666666666664,2029,9,102,spending,expense
3174.46,43.666666666666664,2029,9,102,mortgage,expense
500.0,43.666666666666664,2029,9,102,land,expense
12613.166889928847,43.75,2029,10,103,balance_appreciation,income
473.92745,43.75,2029,10,103,Amanda Retirement Match,income
9478.584149999999,43.75,2029,10,103,Amanda,income
1895.7168299999998,43.75,2029,10,103,Amanda_tax,expense
407.9977666666667,43.75,2029,10,103,health insurance,expense
117.16666666666666,43.75,2029,10,103,health care,expense
75.57249999999999,43.75,2029,10,103,Amanda FERS Retirement,expense
390.55165,43.75,2029,10,103,529 clara,expense
390.55165,43.75,2029,10,103,529 emily,expense
292.9166666666667,43.75,2029,10,103,clara summer camp,expense
292.9166666666667,43.75,2029,10,103,emily summer camp,expense
234.33333333333331,43.75,2029,10,103,home maintanence,expense
1406.0,43.75,2029,10,103,tithe,expense
1991.8333333333333,43.75,2029,10,103,bills,expense
1991.8333333333333,43.75,2029,10,103,spending,expense
3174.46,43.75,2029,10,103,mortgage,expense
500.0,43.75,2029,10,103,land,expense
12668.022553806213,43.833333333333336,2029,11,104,balance_appreciation,income
474.6016,43.833333333333336,2029,11,104,Amanda Retirement Match,income
9492.0672,43.833333333333336,2029,11,104,Amanda,income
1898.41344,43.833333333333336,2029,11,104,Amanda_tax,expense
408.57813333333337,43.833333333333336,2029,11,104,health insurance,expense
117.33333333333333,43.833333333333336,2029,11,104,health care,expense
75.68,43.833333333333336,2029,11,104,Amanda FERS Retirement,expense
391.1072,43.833333333333336,2029,11,104,529 clara,expense
391.1072,43.833333333333336,2029,11,104,529 emily,expense
293.3333333333333,43.833333333333336,2029,11,104,clara summer camp,expense
293.3333333333333,43.833333333333336,2029,11,104,emily summer camp,expense
234.66666666666666,43.833333333333336,2029,11,104,home maintanence,expense
1408.0,43.833333333333336,2029,11,104,tithe,expense
1994.6666666666667,43.833333333333336,2029,11,104,bills,expense
1994.6666666666667,43.833333333333336,2029,11,104,spending,expense
3174.46,43.833333333333336,2029,11,104,mortgage,expense
500.0,43.833333333333336,2029,11,104,land,expense
12723.20206852564,43.916666666666664,2029,12,105,balance_appreciation,income
475.27575,43.916666666666664,2029,12,105,Amanda Retirement Match,income
9505.55025,43.916666666666664,2029,12,105,Amanda,income
1901.1100500000002,43.916666666666664,2029,12,105,Amanda_tax,expense
409.15850000000006,43.916666666666664,2029,12,105,health insurance,expense
117.5,43.916666666666664,2029,12,105,health care,expense
75.78750000000001,43.916666666666664,2029,12,105,Amanda FERS Retirement,expense
391.66275,43.916666666666664,2029,12,105,529 clara,expense
391.66275,43.916666666666664,2029,12,105,529 emily,expense
293.75,43.916666666666664,2029,12,105,clara summer camp,expense
293.75,43.916666666666664,2029,12,105,emily summer camp,expense
235.0,43.916666666666664,2029,12,105,home maintanence,expense
1410.0,43.916666666666664,2029,12,105,tithe,expense
1997.5,43.916666666666664,2029,12,105,bills,expense
1997.5,43.916666666666664,2029,12,105,spending,expense
3174.46,43.916666666666664,2029,12,105,mortgage,expense
500.0,43.916666666666664,2029,12,105,land,expense
12778.707323217039,44.0,2030,1,106,balance_appreciation,income
475.94990000000007,44.0,2030,1,106,Amanda Retirement Match,income
9519.033300000001,44.0,2030,1,106,Amanda,income
1903.8066600000002,44.0,2030,1,106,Amanda_tax,expense
409.73886666666675,44.0,2030,1,106,health insurance,expense
117.66666666666667,44.0,2030,1,106,health care,expense
75.89500000000001,44.0,2030,1,106,Amanda FERS Retirement,expense
392.2183,44.0,2030,1,106,529 clara,expense
392.2183,44.0,2030,1,106,529 emily,expense
294.1666666666667,44.0,2030,1,106,clara summer camp,expense
294.1666666666667,44.0,2030,1,106,emily summer camp,expense
235.33333333333334,44.0,2030,1,106,home maintanence,expense
1412.0,44.0,2030,1,106,tithe,expense
2000.3333333333335,44.0,2030,1,106,bills,expense
2000.3333333333335,44.0,2030,1,106,spending,expense
3174.46,44.0,2030,1,106,mortgage,expense
500.0,44.0,2030,1,106,land,expense
12834.540218030248,44.083333333333336,2030,2,107,balance_appreciation,income
476.62404999999995,44.083333333333336,2030,2,107,Amanda Retirement Match,income
9532.51635,44.083333333333336,2030,2,107,Amanda,income
1906.5032700000002,44.083333333333336,2030,2,107,Amanda_tax,expense
410.31923333333333,44.083333333333336,2030,2,107,health insurance,expense
117.83333333333333,44.083333333333336,2030,2,107,health care,expense
76.0025,44.083333333333336,2030,2,107,Amanda FERS Retirement,expense
392.7738499999999,44.083333333333336,2030,2,107,529 clara,expense
392.7738499999999,44.083333333333336,2030,2,107,529 emily,expense
294.5833333333333,44.083333333333336,2030,2,107,clara summer camp,expense
294.5833333333333,44.083333333333336,2030,2,107,emily summer camp,expense
235.66666666666666,44.083333333333336,2030,2,107,home maintanence,expense
1413.9999999999998,44.083333333333336,2030,2,107,tithe,expense
2003.1666666666665,44.083333333333336,2030,2,107,bills,expense
2003.1666666666665,44.083333333333336,2030,2,107,spending,expense
3174.46,44.083333333333336,2030,2,107,mortgage,expense
500.0,44.083333333333336,2030,2,107,land,expense
12890.702664199316,44.166666666666664,2030,3,108,balance_appreciation,income
477.2982,44.166666666666664,2030,3,108,Amanda Retirement Match,income
9545.999399999999,44.166666666666664,2030,3,108,Amanda,income
1909.19988,44.166666666666664,2030,3,108,Amanda_tax,expense
410.8996,44.166666666666664,2030,3,108,health insurance,expense
118.0,44.166666666666664,2030,3,108,health care,expense
76.11,44.166666666666664,2030,3,108,Amanda FERS Retirement,expense
393.32939999999996,44.166666666666664,2030,3,108,529 clara,expense
393.32939999999996,44.166666666666664,2030,3,108,529 emily,expense
295.0,44.166666666666664,2030,3,108,clara summer camp,expense
295.0,44.166666666666664,2030,3,108,emily summer camp,expense
236.0,44.166666666666664,2030,3,108,home maintanence,expense
1416.0,44.166666666666664,2030,3,108,tithe,expense
2006.0,44.166666666666664,2030,3,108,bills,expense
2006.0,44.166666666666664,2030,3,108,spending,expense
3174.46,44.166666666666664,2030,3,108,mortgage,expense
500.0,44.166666666666664,2030,3,108,land,expense
12947.196584107143,44.25,2030,4,109,balance_appreciation,income
477.97235,44.25,2030,4,109,Amanda Retirement Match,income
9559.48245,44.25,2030,4,109,Amanda,income
1911.89649,44.25,2030,4,109,Amanda_tax,expense
411.4799666666667,44.25,2030,4,109,health insurance,expense
118.16666666666666,44.25,2030,4,109,health care,expense
76.2175,44.25,2030,4,109,Amanda FERS Retirement,expense
393.88494999999995,44.25,2030,4,109,529 clara,expense
393.88494999999995,44.25,2030,4,109,529 emily,expense
295.4166666666667,44.25,2030,4,109,clara summer camp,expense
295.4166666666667,44.25,2030,4,109,emily summer camp,expense
236.33333333333331,44.25,2030,4,109,home maintanence,expense
1418.0,44.25,2030,4,109,tithe,expense
2008.8333333333333,44.25,2030,4,109,bills,expense
2008.8333333333333,44.25,2030,4,109,spending,expense
3174.46,44.25,2030,4,109,mortgage,expense
500.0,44.25,2030,4,109,land,expense
13004.023911350549,44.333333333333336,2030,5,110,balance_appreciation,income
478.6465,44.333333333333336,2030,5,110,Amanda Retirement Match,income
9572.9655,44.333333333333336,2030,5,110,Amanda,income
1914.5931,44.333333333333336,2030,5,110,Amanda_tax,expense
412.06033333333335,44.333333333333336,2030,5,110,health insurance,expense
118.33333333333333,44.333333333333336,2030,5,110,health care,expense
76.325,44.333333333333336,2030,5,110,Amanda FERS Retirement,expense
394.4405,44.333333333333336,2030,5,110,529 clara,expense
394.4405,44.333333333333336,2030,5,110,529 emily,expense
295.8333333333333,44.333333333333336,2030,5,110,clara summer camp,expense
295.8333333333333,44.333333333333336,2030,5,110,emily summer camp,expense
236.66666666666666,44.333333333333336,2030,5,110,home maintanence,expense
1420.0,44.333333333333336,2030,5,110,tithe,expense
2011.6666666666667,44.333333333333336,2030,5,110,bills,expense
2011.6666666666667,44.333333333333336,2030,5,110,spending,expense
3174.46,44.333333333333336,2030,5,110,mortgage,expense
500.0,44.333333333333336,2030,5,110,land,expense
13061.186590805646,44.416666666666664,2030,6,111,balance_appreciation,income
479.32065000000006,44.416666666666664,2030,6,111,Amanda Retirement Match,income
9586.448550000001,44.416666666666664,2030,6,111,Amanda,income
1917.2897100000002,44.416666666666664,2030,6,111,Amanda_tax,expense
412.64070000000004,44.416666666666664,2030,6,111,health insurance,expense
118.5,44.416666666666664,2030,6,111,health care,expense
76.4325,44.416666666666664,2030,6,111,Amanda FERS Retirement,expense
394.99605,44.416666666666664,2030,6,111,529 clara,expense
394.99605,44.416666666666664,2030,6,111,529 emily,expense
296.25,44.416666666666664,2030,6,111,clara summer camp,expense
296.25,44.416666666666664,2030,6,111,emily summer camp,expense
237.0,44.416666666666664,2030,6,111,home maintanence,expense
1422.0,44.416666666666664,2030,6,111,tithe,expense
2014.5,44.416666666666664,2030,6,111,bills,expense
2014.5,44.416666666666664,2030,6,111,spending,expense
3174.46,44.416666666666664,2030,6,111,mortgage,expense
500.0,44.416666666666664,2030,6,111,land,expense
13118.68657869368,44.5,2030,7,112,balance_appreciation,income
479.99480000000005,44.5,2030,7,112,Amanda Retirement Match,income
9599.9316,44.5,2030,7,112,Amanda,income
1919.98632,44.5,2030,7,112,Amanda_tax,expense
413.22106666666673,44.5,2030,7,112,health insurance,expense
118.66666666666667,44.5,2030,7,112,health care,expense
76.54,44.5,2030,7,112,Amanda FERS Retirement,expense
395.5516,44.5,2030,7,112,529 clara,expense
395.5516,44.5,2030,7,112,529 emily,expense
296.6666666666667,44.5,2030,7,112,clara summer camp,expense
296.6666666666667,44.5,2030,7,112,emily summer camp,expense
237.33333333333334,44.5,2030,7,112,home maintanence,expense
1424.0,44.5,2030,7,112,tithe,expense
2017.3333333333335,44.5,2030,7,112,bills,expense
2017.3333333333335,44.5,2030,7,112,spending,expense
3174.46,44.5,2030,7,112,mortgage,expense
500.0,44.5,2030,7,112,land,expense
13176.525842647172,44.583333333333336,2030,8,113,balance_appreciation,income
480.66895000000005,44.583333333333336,2030,8,113,Amanda Retirement Match,income
9613.41465,44.583333333333336,2030,8,113,Amanda,income
1922.6829300000002,44.583333333333336,2030,8,113,Amanda_tax,expense
413.8014333333334,44.583333333333336,2030,8,113,health insurance,expense
118.83333333333334,44.583333333333336,2030,8,113,health care,expense
76.64750000000001,44.583333333333336,2030,8,113,Amanda FERS Retirement,expense
396.10715000000005,44.583333333333336,2030,8,113,529 clara,expense
396.10715000000005,44.583333333333336,2030,8,113,529 emily,expense
297.08333333333337,44.583333333333336,2030,8,113,clara summer camp,expense
297.08333333333337,44.583333333333336,2030,8,113,emily summer camp,expense
237.66666666666669,44.583333333333336,2030,8,113,home maintanence,expense
1426.0000000000002,44.583333333333336,2030,8,113,tithe,expense
2020.166666666667,44.583333333333336,2030,8,113,bills,expense
2020.166666666667,44.583333333333336,2030,8,113,spending,expense
3174.46,44.583333333333336,2030,8,113,mortgage,expense
500.0,44.583333333333336,2030,8,113,land,expense
13234.706361776502,44.666666666666664,2030,9,114,balance_appreciation,income
481.3431,44.666666666666664,2030,9,114,Amanda Retirement Match,income
9626.8977,44.666666666666664,2030,9,114,Amanda,income
1925.37954,44.666666666666664,2030,9,114,Amanda_tax,expense
414.3818,44.666666666666664,2030,9,114,health insurance,expense
119.0,44.666666666666664,2030,9,114,health care,expense
76.755,44.666666666666664,2030,9,114,Amanda FERS Retirement,expense
396.6627,44.666666666666664,2030,9,114,529 clara,expense
396.6627,44.666666666666664,2030,9,114,529 emily,expense
297.5,44.666666666666664,2030,9,114,clara summer camp,expense
297.5,44.666666666666664,2030,9,114,emily summer camp,expense
238.0,44.666666666666664,2030,9,114,home maintanence,expense
1428.0,44.666666666666664,2030,9,114,tithe,expense
2023.0,44.666666666666664,2030,9,114,bills,expense
2023.0,44.666666666666664,2030,9,114,spending,expense
3174.46,44.666666666666664,2030,9,114,mortgage,expense
500.0,44.666666666666664,2030,9,114,land,expense
13293.230126736866,44.75,2030,10,115,balance_appreciation,income
482.01725,44.75,2030,10,115,Amanda Retirement Match,income
9640.38075,44.75,2030,10,115,Amanda,income
1928.07615,44.75,2030,10,115,Amanda_tax,expense
414.9621666666667,44.75,2030,10,115,health insurance,expense
119.16666666666667,44.75,2030,10,115,health care,expense
76.8625,44.75,2030,10,115,Amanda FERS Retirement,expense
397.21824999999995,44.75,2030,10,115,529 clara,expense
397.21824999999995,44.75,2030,10,115,529 emily,expense
297.9166666666667,44.75,2030,10,115,clara summer camp,expense
297.9166666666667,44.75,2030,10,115,emily summer camp,expense
238.33333333333334,44.75,2030,10,115,home maintanence,expense
1430.0,44.75,2030,10,115,tithe,expense
2025.8333333333333,44.75,2030,10,115,bills,expense
2025.8333333333333,44.75,2030,10,115,spending,expense
3174.46,44.75,2030,10,115,mortgage,expense
500.0,44.75,2030,10,115,land,expense
13352.09913979561,44.833333333333336,2030,11,116,balance_appreciation,income
482.69140000000004,44.833333333333336,2030,11,116,Amanda Retirement Match,income
9653.863800000001,44.833333333333336,2030,11,116,Amanda,income
1930.7727600000003,44.833333333333336,2030,11,116,Amanda_tax,expense
415.5425333333334,44.833333333333336,2030,11,116,health insurance,expense
119.33333333333334,44.833333333333336,2030,11,116,health care,expense
76.97,44.833333333333336,2030,11,116,Amanda FERS Retirement,expense
397.7738,44.833333333333336,2030,11,116,529 clara,expense
397.7738,44.833333333333336,2030,11,116,529 emily,expense
298.3333333333333,44.833333333333336,2030,11,116,clara summer camp,expense
298.3333333333333,44.833333333333336,2030,11,116,emily summer camp,expense
238.66666666666669,44.833333333333336,2030,11,116,home maintanence,expense
1432.0,44.833333333333336,2030,11,116,tithe,expense
2028.6666666666667,44.833333333333336,2030,11,116,bills,expense
2028.6666666666667,44.833333333333336,2030,11,116,spending,expense
3174.46,44.833333333333336,2030,11,116,mortgage,expense
500.0,44.833333333333336,2030,11,116,land,expense
13411.31541489997,44.916666666666664,2030,12,117,balance_appreciation,income
483.36555000000004,44.916666666666664,2030,12,117,Amanda Retirement Match,income
9667.34685,44.916666666666664,2030,12,117,Amanda,income
1933.46937,44.916666666666664,2030,12,117,Amanda_tax,expense
416.1229000000001,44.916666666666664,2030,12,117,health insurance,expense
119.5,44.916666666666664,2030,12,117,health care,expense
77.0775,44.916666666666664,2030,12,117,Amanda FERS Retirement,expense
398.32935,44.916666666666664,2030,12,117,529 clara,expense
398.32935,44.916666666666664,2030,12,117,529 emily,expense
298.75,44.916666666666664,2030,12,117,clara summer camp,expense
298.75,44.916666666666664,2030,12,117,emily summer camp,expense
239.0,44.916666666666664,2030,12,117,home maintanence,expense
1434.0,44.916666666666664,2030,12,117,tithe,expense
2031.5,44.916666666666664,2030,12,117,bills,expense
2031.5,44.916666666666664,2030,12,117,spending,expense
3174.46,44.916666666666664,2030,12,117,mortgage,expense
500.0,44.916666666666664,2030,12,117,land,expense
13470.880977745222,45.0,2031,1,118,balance_appreciation,income
484.03970000000004,45.0,2031,1,118,Amanda Retirement Match,income
9680.8299,45.0,2031,1,118,Amanda,income
1936.1659800000002,45.0,2031,1,118,Amanda_tax,expense
416.7032666666667,45.0,2031,1,118,health insurance,expense
119.66666666666667,45.0,2031,1,118,health care,expense
77.185,45.0,2031,1,118,Amanda FERS Retirement,expense
398.8849,45.0,2031,1,118,529 clara,expense
398.8849,45.0,2031,1,118,529 emily,expense
299.1666666666667,45.0,2031,1,118,clara summer camp,expense
299.1666666666667,45.0,2031,1,118,emily summer camp,expense
239.33333333333334,45.0,2031,1,118,home maintanence,expense
1436.0000000000002,45.0,2031,1,118,tithe,expense
2034.3333333333335,45.0,2031,1,118,bills,expense
2034.3333333333335,45.0,2031,1,118,spending,expense
3174.46,45.0,2031,1,118,mortgage,expense
500.0,45.0,2031,1,118,land,expense
13530.797865843182,45.083333333333336,2031,2,119,balance_appreciation,income
484.71385,45.083333333333336,2031,2,119,Amanda Retirement Match,income
9694.31295,45.083333333333336,2031,2,119,Amanda,income
1938.86259,45.083333333333336,2031,2,119,Amanda_tax,expense
417.28363333333334,45.083333333333336,2031,2,119,health insurance,expense
119.83333333333333,45.083333333333336,2031,2,119,health care,expense
77.29249999999999,45.083333333333336,2031,2,119,Amanda FERS Retirement,expense
399.44044999999994,45.083333333333336,2031,2,119,529 clara,expense
399.44044999999994,45.083333333333336,2031,2,119,529 emily,expense
299.5833333333333,45.083333333333336,2031,2,119,clara summer camp,expense
299.5833333333333,45.083333333333336,2031,2,119,emily summer camp,expense
239.66666666666666,45.083333333333336,2031,2,119,home maintanence,expense
1438.0,45.083333333333336,2031,2,119,tithe,expense
2037.1666666666665,45.083333333333336,2031,2,119,bills,expense
2037.1666666666665,45.083333333333336,2031,2,119,spending,expense
3174.46,45.083333333333336,2031,2,119,mortgage,expense
500.0,45.083333333333336,2031,2,119,land,expense
13591.068128591158,45.166666666666664,2031,3,120,balance_appreciation,income
485.388,45.166666666666664,2031,3,120,Amanda Retirement Match,income
9707.796,45.166666666666664,2031,3,120,Amanda,income
1941.5592000000001,45.166666666666664,2031,3,120,Amanda_tax,expense
417.86400000000003,45.166666666666664,2031,3,120,health insurance,expense
120.0,45.166666666666664,2031,3,120,health care,expense
77.39999999999999,45.166666666666664,2031,3,120,Amanda FERS Retirement,expense
399.996,45.166666666666664,2031,3,120,529 clara,expense
399.996,45.166666666666664,2031,3,120,529 emily,expense
300.0,45.166666666666664,2031,3,120,clara summer camp,expense
300.0,45.166666666666664,2031,3,120,emily summer camp,expense
240.0,45.166666666666664,2031,3,120,home maintanence,expense
1440.0,45.166666666666664,2031,3,120,tithe,expense
2040.0,45.166666666666664,2031,3,120,bills,expense
2040.0,45.166666666666664,2031,3,120,spending,expense
3174.46,45.166666666666664,2031,3,120,mortgage,expense
500.0,45.166666666666664,2031,3,120,land,expense
13651.693827341272,45.25,2031,4,121,balance_appreciation,income
486.06215000000003,45.25,2031,4,121,Amanda Retirement Match,income
9721.27905,45.25,2031,4,121,Amanda,income
1944.2558099999999,45.25,2031,4,121,Amanda_tax,expense
418.4443666666667,45.25,2031,4,121,health insurance,expense
120.16666666666667,45.25,2031,4,121,health care,expense
77.5075,45.25,2031,4,121,Amanda FERS Retirement,expense
400.55154999999996,45.25,2031,4,121,529 clara,expense
400.55154999999996,45.25,2031,4,121,529 emily,expense
300.4166666666667,45.25,2031,4,121,clara summer camp,expense
300.4166666666667,45.25,2031,4,121,emily summer camp,expense
240.33333333333334,45.25,2031,4,121,home maintanence,expense
1442.0,45.25,2031,4,121,tithe,expense
2042.8333333333333,45.25,2031,4,121,bills,expense
2042.8333333333333,45.25,2031,4,121,spending,expense
3174.46,45.25,2031,4,121,mortgage,expense
500.0,45.25,2031,4,121,land,expense
13712.677035470211,45.333333333333336,2031,5,122,balance_appreciation,income
486.7363,45.333333333333336,2031,5,122,Amanda Retirement Match,income
9734.7621,45.333333333333336,2031,5,122,Amanda,income
1946.95242,45.333333333333336,2031,5,122,Amanda_tax,expense
419.02473333333336,45.333333333333336,2031,5,122,health insurance,expense
120.33333333333334,45.333333333333336,2031,5,122,health care,expense
77.61500000000001,45.333333333333336,2031,5,122,Amanda FERS Retirement,expense
401.1071,45.333333333333336,2031,5,122,529 clara,expense
401.1071,45.333333333333336,2031,5,122,529 emily,expense
300.8333333333333,45.333333333333336,2031,5,122,clara summer camp,expense
300.8333333333333,45.333333333333336,2031,5,122,emily summer camp,expense
240.66666666666669,45.333333333333336,2031,5,122,home maintanence,expense
1444.0,45.333333333333336,2031,5,122,tithe,expense
2045.6666666666667,45.333333333333336,2031,5,122,bills,expense
2045.6666666666667,45.333333333333336,2031,5,122,spending,expense
3174.46,45.333333333333336,2031,5,122,mortgage,expense
500.0,45.333333333333336,2031,5,122,land,expense
13774.01983844934,45.416666666666664,2031,6,123,balance_appreciation,income
487.41045,45.416666666666664,2031,6,123,Amanda Retirement Match,income
9748.24515,45.416666666666664,2031,6,123,Amanda,income
1949.6490300000003,45.416666666666664,2031,6,123,Amanda_tax,expense
419.60510000000005,45.416666666666664,2031,6,123,health insurance,expense
120.5,45.416666666666664,2031,6,123,health care,expense
77.72250000000001,45.416666666666664,2031,6,123,Amanda FERS Retirement,expense
401.66265,45.416666666666664,2031,6,123,529 clara,expense
401.66265,45.416666666666664,2031,6,123,529 emily,expense
301.25,45.416666666666664,2031,6,123,clara summer camp,expense
301.25,45.416666666666664,2031,6,123,emily summer camp,expense
241.0,45.416666666666664,2031,6,123,home maintanence,expense
1446.0,45.416666666666664,2031,6,123,tithe,expense
2048.5,45.416666666666664,2031,6,123,bills,expense
2048.5,45.416666666666664,2031,6,123,spending,expense
3174.46,45.416666666666664,2031,6,123,mortgage,expense
500.0,45.416666666666664,2031,6,123,land,expense
13835.724333915296,45.5,2031,7,124,balance_appreciation,income
488.0846000000001,45.5,2031,7,124,Amanda Retirement Match,income
9761.728200000001,45.5,2031,7,124,Amanda,income
1952.3456400000005,45.5,2031,7,124,Amanda_tax,expense
420.18546666666674,45.5,2031,7,124,health insurance,expense
120.66666666666667,45.5,2031,7,124,health care,expense
77.83000000000001,45.5,2031,7,124,Amanda FERS Retirement,expense
402.2182,45.5,2031,7,124,529 clara,expense
402.2182,45.5,2031,7,124,529 emily,expense
301.6666666666667,45.5,2031,7,124,clara summer camp,expense
301.6666666666667,45.5,2031,7,124,emily summer camp,expense
241.33333333333334,45.5,2031,7,124,home maintanence,expense
1448.0000000000002,45.5,2031,7,124,tithe,expense
2051.3333333333335,45.5,2031,7,124,bills,expense
2051.3333333333335,45.5,2031,7,124,spending,expense
3174.46,45.5,2031,7,124,mortgage,expense
500.0,45.5,2031,7,124,land,expense
13897.792631740913,45.583333333333336,2031,8,125,balance_appreciation,income
488.75874999999996,45.583333333333336,2031,8,125,Amanda Retirement Match,income
9775.211249999998,45.583333333333336,2031,8,125,Amanda,income
1955.0422499999997,45.583333333333336,2031,8,125,Amanda_tax,expense
420.7658333333333,45.583333333333336,2031,8,125,health insurance,expense
120.83333333333333,45.583333333333336,2031,8,125,health care,expense
77.9375,45.583333333333336,2031,8,125,Amanda FERS Retirement,expense
402.77374999999995,45.583333333333336,2031,8,125,529 clara,expense
402.77374999999995,45.583333333333336,2031,8,125,529 emily,expense
302.0833333333333,45.583333333333336,2031,8,125,clara summer camp,expense
302.0833333333333,45.583333333333336,2031,8,125,emily summer camp,expense
241.66666666666666,45.583333333333336,2031,8,125,home maintanence,expense
1450.0,45.583333333333336,2031,8,125,tithe,expense
2054.1666666666665,45.583333333333336,2031,8,125,bills,expense
2054.1666666666665,45.583333333333336,2031,8,125,spending,expense
3174.46,45.583333333333336,2031,8,125,mortgage,expense
500.0,45.583333333333336,2031,8,125,land,expense
13960.226854106624,45.666666666666664,2031,9,126,balance_appreciation,income
489.4329,45.666666666666664,2031,9,126,Amanda Retirement Match,income
9788.6943,45.666666666666664,2031,9,126,Amanda,income
1957.73886,45.666666666666664,2031,9,126,Amanda_tax,expense
421.3462,45.666666666666664,2031,9,126,health insurance,expense
121.0,45.666666666666664,2031,9,126,health care,expense
78.045,45.666666666666664,2031,9,126,Amanda FERS Retirement,expense
403.3293,45.666666666666664,2031,9,126,529 clara,expense
403.3293,45.666666666666664,2031,9,126,529 emily,expense
302.5,45.666666666666664,2031,9,126,clara summer camp,expense
302.5,45.666666666666664,2031,9,126,emily summer camp,expense
242.0,45.666666666666664,2031,9,126,home maintanence,expense
1452.0,45.666666666666664,2031,9,126,tithe,expense
2057.0,45.666666666666664,2031,9,126,bills,expense
2057.0,45.666666666666664,2031,9,126,spending,expense
3174.46,45.666666666666664,2031,9,126,mortgage,expense
500.0,45.666666666666664,2031,9,126,land,expense
14023.029135572247,45.75,2031,10,127,balance_appreciation,income
490.10705,45.75,2031,10,127,Amanda Retirement Match,income
9802.17735,45.75,2031,10,127,Amanda,income
1960.4354700000001,45.75,2031,10,127,Amanda_tax,expense
421.9265666666667,45.75,2031,10,127,health insurance,expense
121.16666666666667,45.75,2031,10,127,health care,expense
78.1525,45.75,2031,10,127,Amanda FERS Retirement,expense
403.88485,45.75,2031,10,127,529 clara,expense
403.88485,45.75,2031,10,127,529 emily,expense
302.9166666666667,45.75,2031,10,127,clara summer camp,expense
302.9166666666667,45.75,2031,10,127,emily summer camp,expense
242.33333333333334,45.75,2031,10,127,home maintanence,expense
1454.0,45.75,2031,10,127,tithe,expense
2059.8333333333335,45.75,2031,10,127,bills,expense
2059.8333333333335,45.75,2031,10,127,spending,expense
3174.46,45.75,2031,10,127,mortgage,expense
500.0,45.75,2031,10,127,land,expense
14086.2016231492,45.833333333333336,2031,11,128,balance_appreciation,income
490.7812,45.833333333333336,2031,11,128,Amanda Retirement Match,income
9815.6604,45.833333333333336,2031,11,128,Amanda,income
1963.1320800000003,45.833333333333336,2031,11,128,Amanda_tax,expense
422.5069333333334,45.833333333333336,2031,11,128,health insurance,expense
121.33333333333334,45.833333333333336,2031,11,128,health care,expense
78.26,45.833333333333336,2031,11,128,Amanda FERS Retirement,expense
404.4404,45.833333333333336,2031,11,128,529 clara,expense
404.4404,45.833333333333336,2031,11,128,529 emily,expense
303.33333333333337,45.833333333333336,2031,11,128,clara summer camp,expense
303.33333333333337,45.833333333333336,2031,11,128,emily summer camp,expense
242.66666666666669,45.833333333333336,2031,11,128,home maintanence,expense
1456.0,45.833333333333336,2031,11,128,tithe,expense
2062.6666666666665,45.833333333333336,2031,11,128,bills,expense
2062.6666666666665,45.833333333333336,2031,11,128,spending,expense
3174.46,45.833333333333336,2031,11,128,mortgage,expense
500.0,45.833333333333336,2031,11,128,land,expense
14149.746476373126,45.916666666666664,2031,12,129,balance_appreciation,income
491.45535000000007,45.916666666666664,2031,12,129,Amanda Retirement Match,income
9829.143450000001,45.916666666666664,2031,12,129,Amanda,income
1965.8286900000003,45.916666666666664,2031,12,129,Amanda_tax,expense
423.0873000000001,45.916666666666664,2031,12,129,health insurance,expense
121.50000000000001,45.916666666666664,2031,12,129,health care,expense
78.3675,45.916666666666664,2031,12,129,Amanda FERS Retirement,expense
404.99595,45.916666666666664,2031,12,129,529 clara,expense
404.99595,45.916666666666664,2031,12,129,529 emily,expense
303.75,45.916666666666664,2031,12,129,clara summer camp,expense
303.75,45.916666666666664,2031,12,129,emily summer camp,expense
243.00000000000003,45.916666666666664,2031,12,129,home maintanence,expense
1458.0,45.916666666666664,2031,12,129,tithe,expense
2065.5,45.916666666666664,2031,12,129,bills,expense
2065.5,45.916666666666664,2031,12,129,spending,expense
3174.46,45.916666666666664,2031,12,129,mortgage,expense
500.0,45.916666666666664,2031,12,129,land,expense
14213.66586737697,46.0,2032,1,130,balance_appreciation,income
492.12950000000006,46.0,2032,1,130,Amanda Retirement Match,income
9842.6265,46.0,2032,1,130,Amanda,income
1968.5253000000002,46.0,2032,1,130,Amanda_tax,expense
423.6676666666667,46.0,2032,1,130,health insurance,expense
121.66666666666669,46.0,2032,1,130,health care,expense
78.47500000000001,46.0,2032,1,130,Amanda FERS Retirement,expense
405.55150000000003,46.0,2032,1,130,529 clara,expense
